[LipidProcessor.py:<module>:190]-2017-09-22 16:45:58,030-customLogger-INFO: Start to extract data from lipid text file
[LipidProcessor.py:loadTextFile:49]-2017-09-22 16:45:58,032-customLogger-INFO: header number: 217, headers: ['LipidIon', 'Class', 'FattyAcid', 'FA1', 'FA2', 'FA3', 'FA4', 'CalcMz', 'IonFormula', 'ARatio[s1/c]', 'HRatio[s1/c]', 'ADiff[s1/c]', 'HDiff[s1/c]', 'GroupArea[c]', 'GroupArea[s1]', 'GroupHeight[c]', 'GroupHeight[s1]', 'GroupTopPos[c]', 'GroupTopPos[s1]', 'Area[c-1]', 'Area[c-2]', 'Area[c-3]', 'Area[c-4]', 'Area[c-5]', 'Area[c-6]', 'Area[c-7]', 'Area[c-8]', 'Area[c-9]', 'Area[s1-1]', 'Area[s1-2]', 'Height[c-1]', 'Height[c-2]', 'Height[c-3]', 'Height[c-4]', 'Height[c-5]', 'Height[c-6]', 'Height[c-7]', 'Height[c-8]', 'Height[c-9]', 'Height[s1-1]', 'Height[s1-2]', 'NormArea[c-1]', 'NormArea[c-2]', 'NormArea[c-3]', 'NormArea[c-4]', 'NormArea[c-5]', 'NormArea[c-6]', 'NormArea[c-7]', 'NormArea[c-8]', 'NormArea[c-9]', 'NormArea[s1-1]', 'NormArea[s1-2]', 'NormHeight[c-1]', 'NormHeight[c-2]', 'NormHeight[c-3]', 'NormHeight[c-4]', 'NormHeight[c-5]', 'NormHeight[c-6]', 'NormHeight[c-7]', 'NormHeight[c-8]', 'NormHeight[c-9]', 'NormHeight[s1-1]', 'NormHeight[s1-2]', 'TopPos[c-1]', 'TopPos[c-2]', 'TopPos[c-3]', 'TopPos[c-4]', 'TopPos[c-5]', 'TopPos[c-6]', 'TopPos[c-7]', 'TopPos[c-8]', 'TopPos[c-9]', 'TopPos[s1-1]', 'TopPos[s1-2]', 'Hwhm(L)[c-1]', 'Hwhm(L)[c-2]', 'Hwhm(L)[c-3]', 'Hwhm(L)[c-4]', 'Hwhm(L)[c-5]', 'Hwhm(L)[c-6]', 'Hwhm(L)[c-7]', 'Hwhm(L)[c-8]', 'Hwhm(L)[c-9]', 'Hwhm(L)[s1-1]', 'Hwhm(L)[s1-2]', 'Hwhm(R)[c-1]', 'Hwhm(R)[c-2]', 'Hwhm(R)[c-3]', 'Hwhm(R)[c-4]', 'Hwhm(R)[c-5]', 'Hwhm(R)[c-6]', 'Hwhm(R)[c-7]', 'Hwhm(R)[c-8]', 'Hwhm(R)[c-9]', 'Hwhm(R)[s1-1]', 'Hwhm(R)[s1-2]', 'AreaScore[c-1]', 'AreaScore[c-2]', 'AreaScore[c-3]', 'AreaScore[c-4]', 'AreaScore[c-5]', 'AreaScore[c-6]', 'AreaScore[c-7]', 'AreaScore[c-8]', 'AreaScore[c-9]', 'AreaScore[s1-1]', 'AreaScore[s1-2]', 'DataId[c-1]', 'DataId[c-2]', 'DataId[c-3]', 'DataId[c-4]', 'DataId[c-5]', 'DataId[c-6]', 'DataId[c-7]', 'DataId[c-8]', 'DataId[c-9]', 'DataId[s1-1]', 'DataId[s1-2]', 'Scan[c-1]', 'Scan[c-2]', 'Scan[c-3]', 'Scan[c-4]', 'Scan[c-5]', 'Scan[c-6]', 'Scan[c-7]', 'Scan[c-8]', 'Scan[c-9]', 'Scan[s1-1]', 'Scan[s1-2]', 'ObsMz[c-1]', 'ObsMz[c-2]', 'ObsMz[c-3]', 'ObsMz[c-4]', 'ObsMz[c-5]', 'ObsMz[c-6]', 'ObsMz[c-7]', 'ObsMz[c-8]', 'ObsMz[c-9]', 'ObsMz[s1-1]', 'ObsMz[s1-2]', 'Rt[c-1]', 'Rt[c-2]', 'Rt[c-3]', 'Rt[c-4]', 'Rt[c-5]', 'Rt[c-6]', 'Rt[c-7]', 'Rt[c-8]', 'Rt[c-9]', 'Rt[s1-1]', 'Rt[s1-2]', 'It.[c-1]', 'It.[c-2]', 'It.[c-3]', 'It.[c-4]', 'It.[c-5]', 'It.[c-6]', 'It.[c-7]', 'It.[c-8]', 'It.[c-9]', 'It.[s1-1]', 'It.[s1-2]', 'z[c-1]', 'z[c-2]', 'z[c-3]', 'z[c-4]', 'z[c-5]', 'z[c-6]', 'z[c-7]', 'z[c-8]', 'z[c-9]', 'z[s1-1]', 'z[s1-2]', 'Delta(Da)[c-1]', 'Delta(Da)[c-2]', 'Delta(Da)[c-3]', 'Delta(Da)[c-4]', 'Delta(Da)[c-5]', 'Delta(Da)[c-6]', 'Delta(Da)[c-7]', 'Delta(Da)[c-8]', 'Delta(Da)[c-9]', 'Delta(Da)[s1-1]', 'Delta(Da)[s1-2]', 'Delta(ppm)[c-1]', 'Delta(ppm)[c-2]', 'Delta(ppm)[c-3]', 'Delta(ppm)[c-4]', 'Delta(ppm)[c-5]', 'Delta(ppm)[c-6]', 'Delta(ppm)[c-7]', 'Delta(ppm)[c-8]', 'Delta(ppm)[c-9]', 'Delta(ppm)[s1-1]', 'Delta(ppm)[s1-2]', 'mScore[c-1]', 'mScore[c-2]', 'mScore[c-3]', 'mScore[c-4]', 'mScore[c-5]', 'mScore[c-6]', 'mScore[c-7]', 'mScore[c-8]', 'mScore[c-9]', 'mScore[s1-1]', 'mScore[s1-2]', 'tScore[c-1]', 'tScore[c-2]', 'tScore[c-3]', 'tScore[c-4]', 'tScore[c-5]', 'tScore[c-6]', 'tScore[c-7]', 'tScore[c-8]', 'tScore[c-9]', 'tScore[s1-1]', 'tScore[s1-2]']
[LipidProcessor.py:loadTextFile:78]-2017-09-22 16:45:58,032-customLogger-DEBUG: Data in column style: 
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,032-customLogger-DEBUG: 1:5:['LipidIon', 'CL(14:0/14:0/14:0/14:0)-H', 'Cer(d18:0+pO/2:0)-H', 'ChE(2:0)-H', 'FA(20:2)-H']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 66:5:['TopPos[c-3]', '19.315', '6.419', '0.946', '5.152']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 67:5:['TopPos[c-4]', '19.308', '6.482', '0.945', '5.143']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 68:5:['TopPos[c-5]', '19.306', '6.755', '0.944', '5.144']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 69:5:['TopPos[c-6]', '19.303', '6.67', '0.943', '5.145']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 70:5:['TopPos[c-7]', '19.301', '6.502', '0.943', '5.155']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 71:5:['TopPos[c-8]', '19.292', '7.177', '0.959', '5.149']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 72:5:['TopPos[c-9]', '19.281', '6.579', '0.943', '5.153']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 73:5:['TopPos[s1-1]', '19.319', '6.594', '0.946', '5.151']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,035-customLogger-DEBUG: 74:5:['TopPos[s1-2]', '19.309', '6.546', '0.943', '5.142']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 75:5:['Hwhm(L)[c-1]', '0', '0', '0.078', '0.097']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 76:5:['Hwhm(L)[c-2]', '0', '0', '0.083', '0.095']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 77:5:['Hwhm(L)[c-3]', '0', '0.167', '0', '0.089']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 78:5:['Hwhm(L)[c-4]', '0', '0', '0.075', '0.078']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 79:5:['Hwhm(L)[c-5]', '0.034', '0', '0.068', '0.083']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 80:5:['Hwhm(L)[c-6]', '0', '0', '0.075', '0.089']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 81:5:['Hwhm(L)[c-7]', '0', '0', '0.074', '0.083']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 82:5:['Hwhm(L)[c-8]', '0', '0', '0.077', '0.087']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 83:5:['Hwhm(L)[c-9]', '0', '0', '0.069', '0.102']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 84:5:['Hwhm(L)[s1-1]', '0', '0', '0.067', '0.084']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 85:5:['Hwhm(L)[s1-2]', '0.051', '0', '0.063', '0.078']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 86:5:['Hwhm(R)[c-1]', '0', '0', '0.084', '0.076']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 87:5:['Hwhm(R)[c-2]', '0', '0', '0.088', '0.097']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 88:5:['Hwhm(R)[c-3]', '0', '0.138', '0', '0.085']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 89:5:['Hwhm(R)[c-4]', '0', '0', '0.084', '0.091']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 90:5:['Hwhm(R)[c-5]', '0.038', '0', '0.089', '0.088']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 91:5:['Hwhm(R)[c-6]', '0', '0', '0.075', '0.088']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 92:5:['Hwhm(R)[c-7]', '0', '0', '0.091', '0.069']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 93:5:['Hwhm(R)[c-8]', '0', '0', '0.083', '0.085']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 94:5:['Hwhm(R)[c-9]', '0', '0', '0.091', '0.101']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 95:5:['Hwhm(R)[s1-1]', '0', '0', '0.09', '0.089']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 96:5:['Hwhm(R)[s1-2]', '0.048', '0', '0.095', '0.082']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 97:5:['AreaScore[c-1]', '1', '1', '0.79', '0.91']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 98:5:['AreaScore[c-2]', '1', '1', '0.77', '0.93']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 99:5:['AreaScore[c-3]', '1', '0.74', '1', '0.94']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 100:5:['AreaScore[c-4]', '1', '1', '0.83', '0.93']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 101:5:['AreaScore[c-5]', '0.9', '1', '0.79', '0.95']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 102:5:['AreaScore[c-6]', '1', '1', '0.82', '0.93']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 103:5:['AreaScore[c-7]', '1', '1', '0.81', '0.95']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 104:5:['AreaScore[c-8]', '1', '1', '0.73', '0.94']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 105:5:['AreaScore[c-9]', '1', '1', '0.84', '0.9']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 106:5:['AreaScore[s1-1]', '1', '1', '0.9', '0.94']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 107:5:['AreaScore[s1-2]', '0.95', '1', '0.81', '0.94']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 108:5:['DataId[c-1]', '9310', '', '461', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 109:5:['DataId[c-2]', '9288', '3206', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 110:5:['DataId[c-3]', '9270', '2963', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 111:5:['DataId[c-4]', '9274', '2796', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 112:5:['DataId[c-5]', '9264', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 113:5:['DataId[c-6]', '9262', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 114:5:['DataId[c-7]', '9248', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 115:5:['DataId[c-8]', '9257', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 116:5:['DataId[c-9]', '9255', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 117:5:['DataId[s1-1]', '9299', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,036-customLogger-DEBUG: 118:5:['DataId[s1-2]', '9266', '', '', '2382']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 119:5:['Scan[c-1]', 'MS2', '', 'MS2', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 120:5:['Scan[c-2]', 'MS2', 'MS2', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 121:5:['Scan[c-3]', 'MS2', 'MS2', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 122:5:['Scan[c-4]', 'MS2', 'MS2', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 123:5:['Scan[c-5]', 'MS2', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 124:5:['Scan[c-6]', 'MS2', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 125:5:['Scan[c-7]', 'MS2', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 126:5:['Scan[c-8]', 'MS2', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 127:5:['Scan[c-9]', 'MS2', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 128:5:['Scan[s1-1]', 'MS2', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 129:5:['Scan[s1-2]', 'MS2', '', '', 'MS2']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 130:5:['ObsMz[c-1]', '1239.843038', '', '427.354882', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 131:5:['ObsMz[c-2]', '1239.84394', '358.29683', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 132:5:['ObsMz[c-3]', '1239.842931', '358.29708', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 133:5:['ObsMz[c-4]', '1239.843365', '358.296847', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 134:5:['ObsMz[c-5]', '1239.842042', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 135:5:['ObsMz[c-6]', '1239.842345', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 136:5:['ObsMz[c-7]', '1239.843953', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 137:5:['ObsMz[c-8]', '1239.842489', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,038-customLogger-DEBUG: 138:5:['ObsMz[c-9]', '1239.843537', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 139:5:['ObsMz[s1-1]', '1239.844518', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 140:5:['ObsMz[s1-2]', '1239.843696', '', '', '307.264831']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 141:5:['Rt[c-1]', '19.30274235', '', '0.952', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 142:5:['Rt[c-2]', '19.30274235', '6.495941336', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 143:5:['Rt[c-3]', '19.30274235', '6.495941336', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 144:5:['Rt[c-4]', '19.30274235', '6.495941336', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 145:5:['Rt[c-5]', '19.30274235', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 146:5:['Rt[c-6]', '19.30274235', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 147:5:['Rt[c-7]', '19.30274235', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 148:5:['Rt[c-8]', '19.30274235', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 149:5:['Rt[c-9]', '19.30274235', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 150:5:['Rt[s1-1]', '19.30274235', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 151:5:['Rt[s1-2]', '19.30274235', '', '', '5.142']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 152:5:['It.[c-1]', '1755500.75', '', '415915.0938', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 153:5:['It.[c-2]', '2801856.5', '285348.0938', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 154:5:['It.[c-3]', '1921891.5', '217938.0156', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 155:5:['It.[c-4]', '2478418.25', '194612.3125', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 156:5:['It.[c-5]', '1478252.75', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 157:5:['It.[c-6]', '1440174.375', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 158:5:['It.[c-7]', '1946396.625', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 159:5:['It.[c-8]', '1352639.625', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 160:5:['It.[c-9]', '1776191', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 161:5:['It.[s1-1]', '2478913.5', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 162:5:['It.[s1-2]', '1244887.875', '', '', '8598751']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 163:5:['z[c-1]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 164:5:['z[c-2]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 165:5:['z[c-3]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 166:5:['z[c-4]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 167:5:['z[c-5]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 168:5:['z[c-6]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 169:5:['z[c-7]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 170:5:['z[c-8]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 171:5:['z[c-9]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 172:5:['z[s1-1]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 173:5:['z[s1-2]', '1', '1', '1', '1']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 174:5:['Delta(Da)[c-1]', '0.00328347', '', '-0.00327153', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 175:5:['Delta(Da)[c-2]', '0.00418547', '5.47E-04', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 176:5:['Delta(Da)[c-3]', '0.00317647', '7.97E-04', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 177:5:['Delta(Da)[c-4]', '0.00361047', '5.64E-04', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 178:5:['Delta(Da)[c-5]', '0.00228747', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,039-customLogger-DEBUG: 179:5:['Delta(Da)[c-6]', '0.00259047', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 180:5:['Delta(Da)[c-7]', '0.00419847', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 181:5:['Delta(Da)[c-8]', '0.00273447', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 182:5:['Delta(Da)[c-9]', '0.00378247', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 183:5:['Delta(Da)[s1-1]', '0.00476347', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 184:5:['Delta(Da)[s1-2]', '0.00394147', '', '', '5.77E-04']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 185:5:['Delta(ppm)[c-1]', '2.648296076', '', '-7.655310228', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 186:5:['Delta(ppm)[c-2]', '3.375805387', '1.52798125', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 187:5:['Delta(ppm)[c-3]', '2.561995012', '2.225726263', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 188:5:['Delta(ppm)[c-4]', '2.912038487', '1.575427942', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 189:5:['Delta(ppm)[c-5]', '1.844969709', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 190:5:['Delta(ppm)[c-6]', '2.089355277', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 191:5:['Delta(ppm)[c-7]', '3.386290547', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 192:5:['Delta(ppm)[c-8]', '2.205498871', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 193:5:['Delta(ppm)[c-9]', '3.050765327', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 194:5:['Delta(ppm)[s1-1]', '3.841991506', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 195:5:['Delta(ppm)[s1-2]', '3.179006964', '', '', '1.879391888']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 196:5:['mScore[c-1]', '157.9962049', '', '5.466759667', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 197:5:['mScore[c-2]', '157.8089527', '6.021438684', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 198:5:['mScore[c-3]', '157.4615062', '5.270797859', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 199:5:['mScore[c-4]', '157.3357141', '5.015197656', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,040-customLogger-DEBUG: 200:5:['mScore[c-5]', '157.5485784', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 201:5:['mScore[c-6]', '157.9423949', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 202:5:['mScore[c-7]', '157.8971072', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 203:5:['mScore[c-8]', '157.7927316', '', '', '']
